Date,Time,"提交虚拟内存 [MB]","可用虚拟内存 [MB]","虚拟内存使用率 [%]","已用物理内存 [MB]","可用物理内存 [MB]","物理内存使用率 [%]","分页文件使用率 [%]","Page File Total [MB]","Page File Used [MB]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","核心频率 (avg) [MHz]","Core 0 频率 [MHz]","Core 1 频率 [MHz]","Core 2 频率 [MHz]","Core 3 频率 [MHz]","总线频率 [MHz]","Ring/LLC 频率 [MHz]","System Agent 频率 [MHz]","核心有效频率 (avg) [MHz]","Core 0 T0 有效频率 [MHz]","Core 0 T1 有效频率 [MHz]","Core 1 T0 有效频率 [MHz]","Core 1 T1 有效频率 [MHz]","Core 2 T0 有效频率 [MHz]","Core 2 T1 有效频率 [MHz]","Core 3 T0 有效频率 [MHz]","Core 3 T1 有效频率 [MHz]","平均有效频率 [MHz]","核心使用率 (avg) [%]","Core 0 T0 使用率 [%]","Core 0 T1 使用率 [%]","Core 1 T0 使用率 [%]","Core 1 T1 使用率 [%]","Core 2 T0 使用率 [%]","Core 2 T1 使用率 [%]","Core 3 T0 使用率 [%]","Core 3 T1 使用率 [%]","最大CPU/线程使用率 [%]","CPU 总使用率 [%]","按需频率调制 [%]","核心使用率 (avg) [%]","Core 0 T0 使用率 [%]","Core 0 T1 使用率 [%]","Core 1 T0 使用率 [%]","Core 1 T1 使用率 [%]","Core 2 T0 使用率 [%]","Core 2 T1 使用率 [%]","Core 3 T0 使用率 [%]","Core 3 T1 使用率 [%]","CPU 总使用率 [%]","核心倍频 (avg) [x]","Core 0 倍频 [x]","Core 1 倍频 [x]","Core 2 倍频 [x]","Core 3 倍频 [x]","Uncore 倍频 [x]","核心温度 (avg) [℃]","Core 0 [℃]","Core 1 [℃]","Core 2 [℃]","Core 3 [℃]","核心温度与 TjMAX 的差值 (avg) [℃]","Core 0 与 TjMAX 的差值 [℃]","Core 1 与 TjMAX 的差值 [℃]","Core 2 与 TjMAX 的差值 [℃]","Core 3 与 TjMAX 的差值 [℃]","CPU 封装 [℃]","核心最大值 [℃]","核心过热降频 (avg) [Yes/No]","Core 0 过热降频 [Yes/No]","Core 1 过热降频 [Yes/No]","Core 2 过热降频 [Yes/No]","Core 3 过热降频 [Yes/No]","核心临界温度 (avg) [Yes/No]","Core 0 临界温度 [Yes/No]","Core 1 临界温度 [Yes/No]","Core 2 临界温度 [Yes/No]","Core 3 临界温度 [Yes/No]","超出核心功率限制 (avg) [Yes/No]","Core 0 超出功率限制 [Yes/No]","Core 1 超出功率限制 [Yes/No]","Core 2 超出功率限制 [Yes/No]","Core 3 超出功率限制 [Yes/No]","封装/环形总线过热降频 [Yes/No]","封装/环形总线临界温度 [Yes/No]","超出封装/环形总线功率限制 [Yes/No]","CPU 封装 [℃]","CPU IA 核心 [℃]","CPU GT 核心 (核显) [℃]","电压偏移 (avg) [V]","IA 电压偏移 [V]","GT (Slice) 电压偏移 [V]","CLR (CBo/LLC/Ring) 电压偏移 [V]","GT (Unslice) 电压偏移 [V]","Uncore/SA 电压偏移 [V]","VR VCC 电流 (SVID IOUT) [A]","CPU 封装功率 [W]","IA 核心功率 [W]","GT 核心功率 [W]","DRAM 总功率 [W]","系统总功率 [W]","System Agent 功率 [W]","剩余芯片功率 [W]","PL1 功率限制 (静态) [W]","PL1 功率限制 (动态) [W]","PL2 功率限制 (静态) [W]","PL2 功率限制 (动态) [W]","当前 cTDP 级别 []","Package C2 驻留率 [%]","Package C3 驻留率 [%]","Package C6 驻留率 [%]","Package C7 驻留率 [%]","Package C8 驻留率 [%]","Core C0 驻留率 (avg) [%]","Core 0 T0 C0 驻留率 [%]","Core 0 T1 C0 驻留率 [%]","Core 1 T0 C0 驻留率 [%]","Core 1 T1 C0 驻留率 [%]","Core 2 T0 C0 驻留率 [%]","Core 2 T1 C0 驻留率 [%]","Core 3 T0 C0 驻留率 [%]","Core 3 T1 C0 驻留率 [%]","Core C3 驻留率 (avg) [%]","Core 0 C3 驻留率 [%]","Core 1 C3 驻留率 [%]","Core 2 C3 驻留率 [%]","Core 3 C3 驻留率 [%]","Core C7 驻留率 (avg) [%]","Core 0 C7 驻留率 [%]","Core 1 C7 驻留率 [%]","Core 2 C7 驻留率 [%]","Core 3 C7 驻留率 [%]","内存频率 [MHz]","内存倍频 [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","IA Limit Reasons (avg) [Yes/No]","IA: PROCHOT [Yes/No]","IA: 过热事件 [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: 运行平均过热限制 (RATL) [Yes/No]","IA: VR 过热警报 [Yes/No]","IA: VR TDC [Yes/No]","IA: 电气设计点/其他 (ICCmax、PL4、SVID、DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: 睿频衰减 (MCT) [Yes/No]","IA: 温度自适应睿频 (TVB) [Yes/No]","GT Limit Reasons (avg) [Yes/No]","GT: PROCHOT [Yes/No]","GT: 过热事件 [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: 运行平均过热限制 (RATL) [Yes/No]","GT: VR 过热警报 [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage  ICCmax  PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: 熔断限制 [Yes/No]","Ring Limit Reasons (avg) [Yes/No]","RING: PROCHOT [Yes/No]","RING: 过热事件 [Yes/No]","RING: DDR RAPL [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: 运行平均过热限制 (RATL) [Yes/No]","RING: VR 过热警报 [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage  ICCmax  PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","PCH 温度 [℃]","磁盘温度 [℃]","磁盘故障 [Yes/No]","磁盘警告 [Yes/No]","磁盘温度 [℃]","磁盘温度 2 [℃]","磁盘温度 3 [℃]","磁盘剩余寿命 [%]","磁盘可用备用 [%]","磁盘故障 [Yes/No]","磁盘警告 [Yes/No]","主机写入总计 [GB]","主机读取总计 [GB]","读取活动率 [%]","写入活动率 [%]","总活动率 [%]","读取速度 [MB/s]","写入速度 [MB/s]","读取总计 [MB]","写入总计 [MB]","读取活动率 [%]","写入活动率 [%]","总活动率 [%]","读取速度 [MB/s]","写入速度 [MB/s]","读取总计 [MB]","写入总计 [MB]","GPU Core 温度 [℃]","IGPU 功率 [W]","GPU 频率 [MHz]","显存频率 [MHz]","GPU GT 使用率 [%]","GPU 媒体引擎使用率 [%]","GPU D3D 使用率 (avg) [%]","GPU D3D 使用率 [%]","GPU Video Decode 0 使用率 [%]","GPU Video Decode 1 使用率 [%]","GPU Video Processing 0 使用率 [%]","GPU Video Processing 1 使用率 [%]","GPU 复制引擎使用率 [%]","GPU D3D 共享显存 [MB]","GPU 性能下降原因 (avg) [Yes/No]","功率 [Yes/No]","电压 Limit [Yes/No]","Current (PL4) [Yes/No]","过热 [Yes/No]","使用率 [Yes/No]","电池电压 [V]","剩余容量 [Wh]","电池电量 [%]","充电速度 [W]","损耗程度 [%]","下载总计 [MB]","上传总计 [MB]","当前下载速度 [KB/s]","当前上传速度 [KB/s]","下载总计 [MB]","上传总计 [MB]","当前下载速度 [KB/s]","当前上传速度 [KB/s]","错误总数 []","预计剩余时间 [分钟]","iGPU VID [V]","Package C10 驻留率 [%]","Package C9 驻留率 [%]",
17.9.2026,16:40:47.284,6889,10387,39.8,7182,9070,44.1,2.4,1024,25,0.778,0.747,0.818,0.776,0.772,1572.3,1098.1,2395.9,1397.6,1397.6,99.8,798.6,998.3,51.6,56.1,123.1,58.9,45.1,30.2,60.4,22.1,17.3,51.6,1.4,3.9,2.3,1.6,0.0,0.8,2.3,0.0,0.0,3.9,1.4,100.0,1.8,2.2,4.4,2.0,1.3,0.9,1.9,0.8,0.6,1.8,15.8,11.0,24.0,14.0,14.0,8.0,43,42,44,42,43,57,58,56,58,57,43,44,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,44,44,43,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.087,0.575,0.000,0.601,0.618,0.259,0.260,45.0,45.0,78.0,78.0,0,4.4,5.1,0.0,0.0,75.5,2.8,4.5,5.4,3.0,2.4,1.6,2.6,1.6,1.3,0.0,0.0,0.0,0.0,0.1,92.7,88.3,93.2,92.6,96.6,1331.1,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,47.0,35,否,否,44,44,46,93.0,100.0,否,否,32777,29350,0.0,0.0,0.0,0.000,0.000,2751,337,0.0,0.4,0.4,0.000,0.002,81638,17990,43,0.000,349.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,否,否,否,否,否,否,14.932,20.794,53.0,-11.461,28.7,0,0,0.0,0.0,0,0,0.0,0.0,0,108.8,0.000,0.0,0.0,
17.9.2026,16:40:49.296,6889,10387,39.8,7182,9070,44.1,2.4,1024,25,0.773,0.786,0.754,0.776,0.776,1396.6,1396.6,1396.6,1396.6,1396.6,99.8,1097.3,997.6,58.2,74.9,144.4,62.3,58.9,31.0,62.5,14.3,17.4,58.2,2.0,7.8,3.1,1.6,1.6,0.0,0.8,0.8,0.8,7.8,2.0,100.0,2.0,2.7,5.1,2.2,1.9,0.8,2.1,0.5,0.6,2.0,14.0,14.0,14.0,14.0,14.0,11.0,44,44,45,43,42,56,56,55,57,58,44,45,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,43,43,43,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.967,0.550,0.000,0.599,0.448,0.200,0.223,45.0,45.0,78.0,78.0,0,4.3,5.7,0.0,0.0,71.4,3.3,5.7,6.8,3.0,3.5,1.6,3.1,1.1,1.3,0.0,0.0,0.0,0.0,0.0,91.7,86.1,92.1,91.3,97.2,1330.1,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,47.0,35,否,否,44,44,46,93.0,100.0,否,否,32777,29350,0.0,0.0,0.0,0.000,0.000,2751,337,0.0,0.4,0.4,0.000,0.002,81638,17990,43,0.000,349.4,1331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,否,否,否,否,否,否,14.937,20.794,53.0,-11.385,28.7,0,0,0.0,0.0,0,0,0.0,0.0,0,109.6,0.000,0.0,0.0,
17.9.2026,16:40:51.283,6888,10388,39.8,7181,9071,44.1,2.4,1024,25,0.779,0.743,0.818,0.775,0.779,1546.6,997.8,2394.7,1396.9,1396.9,99.8,798.2,997.8,55.0,62.0,122.1,92.7,40.1,34.4,55.9,18.9,14.4,55.0,1.0,2.3,2.3,2.3,0.0,0.0,0.8,0.0,0.0,2.3,1.0,100.0,1.9,2.2,4.1,3.5,1.1,1.0,2.1,0.7,0.5,1.9,15.5,10.0,24.0,14.0,14.0,8.0,43,43,45,42,42,57,57,55,58,58,43,45,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,43,43,43,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.061,0.604,0.000,0.601,0.512,0.236,0.229,45.0,45.0,78.0,78.0,0,4.5,9.3,0.0,0.0,70.7,2.9,4.7,5.0,5.2,2.0,1.7,2.5,1.4,1.0,0.0,0.0,0.0,0.0,0.0,92.4,88.8,91.5,92.0,97.3,1330.4,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,48.0,35,否,否,44,44,46,93.0,100.0,否,否,32777,29350,0.0,0.0,0.0,0.000,0.000,2751,337,0.0,0.8,0.8,0.000,0.050,81638,17990,43,0.000,350.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,否,否,否,否,否,否,14.895,20.778,53.0,-11.354,28.7,0,0,0.0,0.0,0,0,0.0,0.0,0,109.8,0.000,0.0,0.0,
17.9.2026,16:40:53.290,6888,10388,39.8,7181,9071,44.1,2.4,1024,25,0.776,0.742,0.818,0.769,0.774,1546.6,997.8,2394.7,1396.9,1396.9,99.8,798.2,997.8,52.6,59.1,127.8,60.0,47.7,28.9,62.4,18.0,16.8,52.6,1.2,3.9,2.3,0.8,0.8,0.0,1.6,0.0,0.0,3.9,1.2,100.0,1.8,2.1,4.3,2.1,1.4,0.8,2.2,0.6,0.6,1.8,15.5,10.0,24.0,14.0,14.0,8.0,43,43,44,42,43,57,57,56,58,57,43,44,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,43,43,43,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.079,0.611,0.000,0.602,0.538,0.233,0.241,45.0,45.0,78.0,78.0,0,4.5,2.7,0.0,0.0,77.2,2.8,4.4,5.4,3.0,2.6,1.5,3.1,1.4,1.3,0.0,0.0,0.0,0.0,0.0,92.5,88.7,92.9,91.4,97.0,1330.4,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,47.0,35,否,否,44,44,46,93.0,100.0,否,否,32777,29350,0.0,0.0,0.0,0.000,0.000,2751,337,0.0,0.0,0.0,0.000,0.000,81638,17990,43,0.000,349.2,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,否,否,否,否,否,否,14.892,20.778,53.0,-11.354,28.7,0,0,0.0,0.0,0,0,0.0,0.0,0,109.8,0.000,0.0,0.0,
17.9.2026,16:40:55.288,6887,10389,39.8,7181,9071,44.1,2.4,1024,25,0.759,0.743,0.740,0.773,0.781,1247.0,1097.3,1097.3,1396.6,1396.6,99.8,798.0,997.6,60.3,41.0,134.4,78.4,44.4,45.8,57.0,66.2,15.1,60.3,2.2,3.1,4.7,2.3,0.8,1.6,1.6,2.3,1.6,4.7,2.2,100.0,2.1,1.3,4.6,3.0,1.1,1.5,2.0,2.7,0.5,2.1,12.5,11.0,11.0,14.0,14.0,8.0,42,42,43,42,42,58,58,57,58,58,43,43,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,44,43,43,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.977,0.581,0.000,0.600,0.426,0.190,0.212,45.0,45.0,78.0,78.0,0,4.3,3.5,0.0,0.0,72.7,3.3,2.8,6.0,4.2,2.4,2.8,2.6,4.9,1.1,0.0,0.0,0.0,0.0,0.0,91.6,89.7,92.3,90.7,93.6,1330.1,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,48.0,35,否,否,44,44,45,93.0,100.0,否,否,32777,29350,0.0,0.0,0.0,0.000,0.000,2751,337,0.0,0.4,0.4,0.000,0.002,81638,17990,42,0.000,349.2,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,否,否,否,否,否,否,14.918,20.778,53.0,-11.324,28.7,0,0,0.0,0.0,0,0,0.0,0.0,0,110.1,0.000,0.0,0.0,
17.9.2026,16:40:57.289,6887,10389,39.8,7181,9071,44.1,2.4,1024,25,0.750,0.747,0.750,0.755,0.748,1097.6,1097.6,1097.6,1097.6,1097.6,99.8,798.2,997.8,53.5,35.3,136.5,69.3,38.3,62.1,57.2,13.5,15.9,53.5,1.8,2.3,5.5,1.6,0.0,2.3,1.6,0.8,0.0,5.5,1.8,100.0,1.8,1.0,4.7,2.6,1.1,2.2,2.0,0.4,0.4,1.8,11.0,11.0,11.0,11.0,11.0,8.0,42,43,43,42,42,58,57,57,58,58,43,43,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,43,43,43,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.058,0.614,0.000,0.601,0.481,0.230,0.222,45.0,45.0,78.0,78.0,0,4.5,2.7,0.0,0.0,77.0,2.9,2.5,6.0,3.8,1.8,4.2,2.6,1.0,1.2,0.0,0.0,0.0,0.0,0.0,92.4,90.1,92.7,89.2,97.6,1330.4,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,47.0,35,否,否,44,44,45,93.0,100.0,否,否,32777,29350,0.0,0.0,0.0,0.000,0.000,2751,337,0.0,0.0,0.0,0.000,0.000,81638,17990,43,0.000,350.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,否,否,否,否,否,否,14.878,20.763,52.9,-11.278,28.7,0,0,0.0,0.0,0,0,0.0,0.0,0,110.5,0.000,0.0,0.0,
17.9.2026,16:40:59.287,6887,10389,39.8,7181,9072,44.1,2.4,1024,25,0.753,0.748,0.762,0.759,0.744,1172.4,1097.6,1197.4,1197.4,1197.4,99.8,798.2,997.8,53.3,40.7,158.3,53.1,55.7,27.6,58.4,14.8,17.8,53.3,1.6,2.3,3.9,2.3,1.6,0.8,1.6,0.0,0.8,3.9,1.6,100.0,1.8,1.2,5.4,1.9,1.7,0.7,2.1,0.5,0.8,1.8,11.8,11.0,12.0,12.0,12.0,8.0,42,42,43,42,42,58,58,57,58,58,43,43,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,44,44,42,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.988,0.590,0.000,0.601,0.425,0.192,0.213,45.0,45.0,78.0,78.0,0,5.0,2.7,0.0,0.0,76.5,2.8,2.8,7.6,2.5,3.2,1.5,2.8,1.1,1.4,0.0,0.1,0.0,0.0,0.0,92.4,88.4,92.7,91.6,96.9,1330.4,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,48.0,35,否,否,44,44,45,93.0,100.0,否,否,32777,29350,0.0,0.0,0.0,0.000,0.000,2751,337,0.0,0.0,0.0,0.000,0.000,81638,17990,42,0.000,349.2,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,否,否,否,否,否,否,14.872,20.763,52.9,-11.233,28.7,0,0,0.0,0.0,0,0,0.0,0.0,0,110.9,0.000,0.0,0.0,
17.9.2026,16:41:1.292,6887,10390,39.8,7180,9072,44.1,2.4,1024,25,0.742,0.735,0.738,0.746,0.751,1072.4,997.6,1097.3,1097.3,1097.3,99.8,798.0,997.6,54.8,29.9,114.7,73.7,56.3,32.7,86.3,20.9,24.2,54.8,2.1,4.7,1.6,2.3,0.0,1.6,3.9,1.6,1.6,4.7,2.1,100.0,1.9,1.0,4.2,2.6,1.8,0.9,3.3,0.7,0.9,1.9,10.8,10.0,11.0,11.0,11.0,8.0,43,42,45,42,42,57,58,55,58,58,43,45,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,44,44,43,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.992,0.586,0.000,0.600,0.427,0.198,0.215,45.0,45.0,78.0,78.0,0,5.5,11.6,0.0,0.0,65.9,3.2,2.3,4.9,4.1,3.4,1.8,5.1,1.7,1.9,0.0,0.0,0.0,0.0,0.0,91.9,90.7,91.2,89.8,96.1,1330.1,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,47.0,35,否,否,44,44,45,93.0,100.0,否,否,32777,29350,0.0,0.0,0.0,0.000,0.000,2751,337,0.0,1.2,1.2,0.000,0.046,81638,17990,43,0.001,349.2,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,否,否,否,否,否,否,14.890,20.763,52.9,-11.187,28.7,0,0,0.0,0.0,0,0,0.0,0.0,0,111.3,0.000,0.0,0.0,
17.9.2026,16:41:3.294,6886,10390,39.8,7181,9072,44.1,2.4,1024,25,0.745,0.743,0.737,0.751,0.750,1072.9,998.1,1097.9,1097.9,1097.9,99.8,798.4,998.1,55.1,55.7,145.2,61.5,49.5,33.2,52.5,28.3,14.7,55.1,1.7,3.9,3.1,2.3,0.0,0.8,2.3,1.6,0.0,3.9,1.7,100.0,1.8,1.8,5.0,2.2,1.4,1.0,1.8,1.1,0.5,1.8,10.8,10.0,11.0,11.0,11.0,8.0,42,42,45,41,42,58,58,55,59,58,43,45,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,43,43,43,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.097,0.576,0.001,0.608,0.618,0.273,0.255,45.0,45.0,78.0,78.0,0,4.5,6.3,0.0,0.0,72.3,3.0,4.0,6.4,3.4,2.7,1.9,2.3,2.2,1.1,0.0,0.0,0.0,0.0,0.1,91.9,88.2,92.0,91.4,96.0,1330.7,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,48.0,35,否,否,44,44,45,93.0,100.0,否,否,32777,29350,0.0,0.0,0.0,0.000,0.000,2751,337,0.4,0.5,1.0,0.008,0.106,81638,17991,43,0.000,350.0,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,否,否,否,否,否,否,14.891,20.748,52.9,-11.263,28.7,0,0,0.0,0.0,0,0,0.0,0.0,0,110.5,0.000,0.0,0.0,
17.9.2026,16:41:5.289,6882,10394,39.8,7178,9075,44.1,2.4,1024,25,0.756,0.741,0.731,0.773,0.777,1197.7,998.1,998.1,1397.3,1397.3,99.8,798.4,998.1,58.5,34.7,134.0,89.0,50.3,51.2,59.9,32.4,16.0,58.5,1.9,3.1,3.9,3.1,0.8,2.3,0.8,0.8,0.0,3.9,1.9,100.0,2.0,1.0,4.6,3.5,1.4,1.7,2.1,1.2,0.6,2.0,12.0,10.0,10.0,14.0,14.0,8.0,43,44,43,42,42,57,56,57,58,58,44,44,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,44,44,42,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.061,0.610,0.000,0.600,0.508,0.226,0.232,45.0,45.0,78.0,78.0,0,4.4,8.8,0.0,0.0,70.0,3.4,2.5,6.0,5.5,2.9,3.5,2.9,2.6,1.3,0.0,0.0,0.0,0.0,0.0,91.7,90.0,90.7,90.2,95.9,1330.7,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,47.0,35,否,否,44,44,45,93.0,100.0,否,否,32777,29350,0.0,0.0,0.0,0.000,0.000,2751,337,0.4,0.8,1.3,0.079,0.203,81638,17991,43,0.000,349.3,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,否,否,否,否,否,否,14.881,20.748,52.9,-11.248,28.7,0,0,0.0,0.0,0,0,0.0,0.0,0,110.7,0.000,0.0,0.0,
17.9.2026,16:41:7.285,6882,10394,39.8,7177,9075,44.1,2.4,1024,25,0.743,0.744,0.745,0.749,0.734,1097.3,1097.3,1097.3,1097.3,1097.3,99.8,798.0,997.6,52.5,56.0,134.2,62.3,52.2,43.9,43.1,14.1,14.4,52.5,0.8,2.3,0.8,0.8,1.6,0.0,0.8,0.0,0.0,2.3,0.8,100.0,1.8,1.9,4.6,2.2,1.7,1.4,1.4,0.5,0.4,1.8,11.0,11.0,11.0,11.0,11.0,8.0,42,43,43,42,42,58,57,57,58,58,43,43,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,43,43,42,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.084,0.600,0.000,0.606,0.564,0.242,0.249,45.0,45.0,78.0,78.0,0,4.5,2.7,0.0,0.0,77.8,2.8,3.9,5.8,3.2,3.0,2.3,1.9,1.1,1.1,0.0,0.0,0.0,0.0,0.0,92.6,88.8,92.2,91.6,97.8,1330.1,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,48.0,35,否,否,44,44,45,93.0,100.0,否,否,32777,29350,0.0,0.0,0.0,0.000,0.000,2751,337,0.0,0.0,0.0,0.000,0.000,81638,17991,43,0.000,349.3,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,否,否,否,否,否,否,14.889,20.748,52.9,-11.294,28.7,0,0,0.0,0.0,0,0,0.0,0.0,0,110.2,0.000,0.0,0.0,
17.9.2026,16:41:9.293,6882,10394,39.8,7178,9074,44.1,2.4,1024,25,0.751,0.760,0.748,0.748,0.748,1097.6,1097.6,1097.6,1097.6,1097.6,99.8,798.2,997.8,57.1,45.2,121.5,63.1,45.4,37.8,80.0,26.7,37.1,57.1,1.3,1.6,0.8,3.1,0.0,0.0,3.9,0.0,0.8,3.9,1.3,100.0,2.0,1.4,4.0,2.3,1.3,1.1,3.0,1.0,1.6,2.0,11.0,11.0,11.0,11.0,11.0,8.0,42,43,43,42,42,58,57,57,58,58,43,43,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,44,44,43,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.964,0.574,0.000,0.599,0.409,0.185,0.211,45.0,45.0,78.0,78.0,0,6.3,2.7,0.0,0.0,72.7,3.3,3.3,5.1,3.0,2.6,2.2,4.5,2.2,3.1,0.0,0.0,0.0,0.0,0.1,91.5,89.6,93.0,89.3,94.0,1330.4,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,47.0,35,否,否,44,44,45,93.0,100.0,否,否,32777,29350,0.0,0.0,0.0,0.000,0.000,2751,337,0.0,0.0,0.0,0.000,0.000,81638,17991,42,0.000,349.1,1330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,否,否,否,否,否,否,14.902,20.733,52.9,-11.218,28.7,0,0,0.0,0.0,0,0,0.0,0.0,0,110.9,0.000,0.0,0.0,
