Date,Time,"提交虚拟内存 [MB]","可用虚拟内存 [MB]","虚拟内存使用率 [%]","已用物理内存 [MB]","可用物理内存 [MB]","物理内存使用率 [%]","分页文件使用率 [%]","Page File Total [MB]","Page File Used [MB]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Uncore VID [V]","SA VID [V]","核心频率 (avg) [MHz]","Core 0 频率 [MHz]","Core 1 频率 [MHz]","Core 2 频率 [MHz]","Core 3 频率 [MHz]","总线频率 [MHz]","Ring/LLC 频率 [MHz]","核心有效频率 (avg) [MHz]","Core 0 T0 有效频率 [MHz]","Core 0 T1 有效频率 [MHz]","Core 1 T0 有效频率 [MHz]","Core 1 T1 有效频率 [MHz]","Core 2 T0 有效频率 [MHz]","Core 2 T1 有效频率 [MHz]","Core 3 T0 有效频率 [MHz]","Core 3 T1 有效频率 [MHz]","平均有效频率 [MHz]","核心使用率 (avg) [%]","Core 0 T0 使用率 [%]","Core 0 T1 使用率 [%]","Core 1 T0 使用率 [%]","Core 1 T1 使用率 [%]","Core 2 T0 使用率 [%]","Core 2 T1 使用率 [%]","Core 3 T0 使用率 [%]","Core 3 T1 使用率 [%]","最大CPU/线程使用率 [%]","CPU 总使用率 [%]","按需频率调制 [%]","核心使用率 (avg) [%]","Core 0 T0 使用率 [%]","Core 0 T1 使用率 [%]","Core 1 T0 使用率 [%]","Core 1 T1 使用率 [%]","Core 2 T0 使用率 [%]","Core 2 T1 使用率 [%]","Core 3 T0 使用率 [%]","Core 3 T1 使用率 [%]","CPU 总使用率 [%]","核心倍频 (avg) [x]","Core 0 倍频 [x]","Core 1 倍频 [x]","Core 2 倍频 [x]","Core 3 倍频 [x]","Uncore 倍频 [x]","核心温度 (avg) [℃]","Core 0 [℃]","Core 1 [℃]","Core 2 [℃]","Core 3 [℃]","核心温度与 TjMAX 的差值 (avg) [℃]","Core 0 与 TjMAX 的差值 [℃]","Core 1 与 TjMAX 的差值 [℃]","Core 2 与 TjMAX 的差值 [℃]","Core 3 与 TjMAX 的差值 [℃]","CPU 封装 [℃]","核心最大值 [℃]","核心过热降频 (avg) [Yes/No]","Core 0 过热降频 [Yes/No]","Core 1 过热降频 [Yes/No]","Core 2 过热降频 [Yes/No]","Core 3 过热降频 [Yes/No]","核心临界温度 (avg) [Yes/No]","Core 0 临界温度 [Yes/No]","Core 1 临界温度 [Yes/No]","Core 2 临界温度 [Yes/No]","Core 3 临界温度 [Yes/No]","超出核心功率限制 (avg) [Yes/No]","Core 0 超出功率限制 [Yes/No]","Core 1 超出功率限制 [Yes/No]","Core 2 超出功率限制 [Yes/No]","Core 3 超出功率限制 [Yes/No]","封装/环形总线过热降频 [Yes/No]","封装/环形总线临界温度 [Yes/No]","超出封装/环形总线功率限制 [Yes/No]","CPU 封装 [℃]","CPU IA 核心 [℃]","CPU GT 核心 (核显) [℃]","VR VCC 电流 (SVID IOUT) [A]","CPU 封装功率 [W]","IA 核心功率 [W]","GT 核心功率 [W]","系统总功率 [W]","System Agent 功率 [W]","剩余芯片功率 [W]","PCH 功率 [W]","PL1 功率限制 (静态) [W]","PL1 功率限制 (动态) [W]","PL2 功率限制 (静态) [W]","PL2 功率限制 (动态) [W]","当前 cTDP 级别 []","Package C2 驻留率 [%]","Package C3 驻留率 [%]","Package C6 驻留率 [%]","Package C7 驻留率 [%]","Package C8 驻留率 [%]","Core C0 驻留率 (avg) [%]","Core 0 T0 C0 驻留率 [%]","Core 0 T1 C0 驻留率 [%]","Core 1 T0 C0 驻留率 [%]","Core 1 T1 C0 驻留率 [%]","Core 2 T0 C0 驻留率 [%]","Core 2 T1 C0 驻留率 [%]","Core 3 T0 C0 驻留率 [%]","Core 3 T1 C0 驻留率 [%]","Core C7 驻留率 (avg) [%]","Core 0 C7 驻留率 [%]","Core 1 C7 驻留率 [%]","Core 2 C7 驻留率 [%]","Core 3 C7 驻留率 [%]","内存频率 [MHz]","内存倍频 [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","Gear Mode []","IA Limit Reasons (avg) [Yes/No]","IA: PROCHOT [Yes/No]","IA: 过热事件 [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: 运行平均过热限制 (RATL) [Yes/No]","IA: VR 过热警报 [Yes/No]","IA: VR TDC [Yes/No]","IA: 电气设计点/其他 (ICCmax、PL4、SVID、DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: 睿频衰减 (MCT) [Yes/No]","GT Limit Reasons (avg) [Yes/No]","GT: PROCHOT [Yes/No]","GT: 过热事件 [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: 运行平均过热限制 (RATL) [Yes/No]","GT: VR 过热警报 [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage  ICCmax  PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: 熔断限制 [Yes/No]","Ring Limit Reasons (avg) [Yes/No]","RING: PROCHOT [Yes/No]","RING: 过热事件 [Yes/No]","RING: DDR RAPL [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: 运行平均过热限制 (RATL) [Yes/No]","RING: VR 过热警报 [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage  ICCmax  PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","PCH 温度 [℃]","磁盘温度 [℃]","磁盘温度 2 [℃]","磁盘温度 3 [℃]","磁盘剩余寿命 [%]","磁盘可用备用 [%]","磁盘故障 [Yes/No]","磁盘警告 [Yes/No]","主机写入总计 [GB]","主机读取总计 [GB]","读取活动率 [%]","写入活动率 [%]","总活动率 [%]","读取速度 [MB/s]","写入速度 [MB/s]","读取总计 [MB]","写入总计 [MB]","GPU Core 温度 [℃]","IGPU 功率 [W]","GPU 频率 [MHz]","显存频率 [MHz]","GPU D3D 使用率 (avg) [%]","GPU D3D 使用率 [%]","GPU Video Decode 0 使用率 [%]","GPU Video Decode 1 使用率 [%]","GPU Video Processing 0 使用率 [%]","GPU Video Processing 1 使用率 [%]","GPU 复制引擎使用率 [%]","GPU D3D 共享显存 [MB]","GPU 性能下降原因 (avg) [Yes/No]","功率 [Yes/No]","电压 Limit [Yes/No]","Current (PL4) [Yes/No]","过热 [Yes/No]","使用率 [Yes/No]","电池电压 [V]","剩余容量 [Wh]","电池电量 [%]","充电速度 [W]","损耗程度 [%]","预计剩余时间 [分钟]","呈现帧率 (avg) [FPS]","呈现帧率 (99%) [FPS]","呈现帧率 (1%) [FPS]","呈现帧率 (0.1%) [FPS]","呈现帧率 (1% low) [FPS]","呈现帧率 (0.1% low) [FPS]","显示帧率 (avg) [FPS]","显示帧率 (99%) [FPS]","显示帧率 (1%) [FPS]","显示帧率 (0.1%) [FPS]","显示帧率 (1% low) [FPS]","显示帧率 (0.1% low) [FPS]","Frame Time Presented (avg) [ms]","Frame Time Presented (99%) [ms]","Frame Time Presented (1%) [ms]","Frame Time Presented (0.1%) [ms]","Frame Time Displayed (1% high) [ms]","Frame Time Displayed (0.1% high) [ms]","GPU Busy (avg) [ms]","GPU Wait (avg) [ms]","CPU Busy (avg) [ms]","CPU Wait (avg) [ms]","Animation Error (avg) [ms]","下载总计 [MB]","上传总计 [MB]","当前下载速度 [KB/s]","当前上传速度 [KB/s]","错误总数 []","iGPU VID [V]",
17.9.2026,21:2:12.764,5835,33676,14.7,5560,10622,34.3,0.0,23329,0,0.766,0.797,0.760,0.755,0.750,0.678,0.698,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,800.0,29.5,128.4,75.0,29.8,1.2,1.0,0.2,0.3,0.2,29.5,2.4,10.9,6.3,2.1,0.0,0.0,0.0,0.0,0.0,10.9,2.4,100.0,1.1,4.6,2.8,1.2,0.0,0.0,0.0,0.0,0.0,1.1,10.0,10.0,10.0,10.0,10.0,8.0,32,30,33,32,33,68,70,67,68,67,35,33,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,33,36,0.250,1.568,0.153,0.005,3.632,0.684,0.229,0.458,35.0,30.0,64.0,64.0,0,18.2,2.5,1.7,2.5,54.7,2.8,13.0,7.1,2.3,0.1,0.1,0.0,0.0,0.0,95.0,82.9,97.5,99.9,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,32.0,33,33,31,97.0,100.0,否,否,24291,21071,0.0,0.5,0.5,0.000,0.008,2508,953,35,0.004,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.984,37.100,89.8,-6.994,25.2,318.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:2:14.772,5835,33677,14.7,5559,10624,34.3,0.0,23329,0,0.765,0.797,0.760,0.752,0.750,0.678,0.738,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,800.0,29.4,122.7,81.4,17.5,1.7,2.7,2.2,2.2,4.8,29.4,3.0,10.6,7.2,1.8,0.5,2.1,0.5,0.5,0.8,10.6,3.0,100.0,1.1,4.3,3.1,0.7,0.1,0.1,0.1,0.1,0.2,1.1,10.0,10.0,10.0,10.0,10.0,8.0,32,30,32,33,32,68,70,68,67,68,36,33,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,33,36,0.250,1.340,0.153,0.004,3.078,0.613,0.207,0.319,35.0,30.0,64.0,64.0,0,17.9,8.1,1.3,1.9,51.0,2.8,12.2,7.6,1.5,0.2,0.3,0.2,0.2,0.4,95.1,83.2,98.2,99.5,99.4,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,34.0,33,33,31,97.0,100.0,否,否,24291,21071,0.0,2.4,2.4,0.000,0.024,2508,953,36,0.005,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.979,37.100,89.8,-6.974,25.2,319.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:2:16.779,5835,33677,14.7,5558,10625,34.3,0.0,23329,0,0.765,0.797,0.762,0.752,0.747,0.681,0.701,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,800.0,30.0,132.9,74.8,25.5,4.7,1.0,0.2,0.8,0.2,30.0,2.5,11.3,6.5,1.8,0.4,0.0,0.1,0.1,0.1,11.3,2.5,100.0,1.1,4.7,2.8,1.0,0.2,0.0,0.0,0.0,0.0,1.1,10.0,10.0,10.0,10.0,10.0,8.0,32,30,32,33,32,68,70,68,67,68,36,33,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,33,36,0.250,1.585,0.159,0.005,3.687,0.691,0.229,0.464,35.0,30.0,64.0,64.0,0,17.8,7.6,1.6,1.9,51.0,2.9,13.3,7.1,1.9,0.4,0.1,0.0,0.1,0.0,95.1,82.7,97.9,99.8,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,32.0,33,33,31,97.0,100.0,否,否,24291,21071,0.0,1.0,1.0,0.000,0.032,2508,953,36,0.005,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.975,37.092,89.8,-6.962,25.2,319.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:2:18.776,5835,33677,14.7,5558,10624,34.3,0.0,23329,0,0.764,0.795,0.760,0.752,0.750,0.678,0.738,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,800.0,28.2,120.0,75.9,23.9,2.7,1.2,0.2,1.3,0.2,28.2,2.7,9.9,6.3,1.8,0.8,0.7,0.6,0.7,0.6,9.9,2.7,100.0,1.0,4.2,2.9,1.0,0.1,0.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,8.0,32,31,32,34,33,68,69,68,66,67,36,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,33,37,0.250,1.585,0.163,0.005,3.749,0.673,0.223,0.480,35.0,30.0,64.0,64.0,0,17.9,4.6,2.1,2.2,53.7,2.7,12.0,7.2,2.0,0.3,0.1,0.0,0.1,0.0,95.2,83.4,97.7,99.8,99.8,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,32.0,33,33,31,97.0,100.0,否,否,24291,21071,0.0,0.5,0.5,0.000,0.069,2508,954,36,0.005,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.977,37.092,89.8,-6.988,25.2,318.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:2:20.782,5835,33677,14.7,5559,10623,34.3,0.0,23329,0,0.769,0.800,0.767,0.757,0.752,0.686,0.698,1100.0,1100.0,1100.0,1100.0,1100.0,100.0,900.0,28.0,128.7,61.6,23.2,3.2,2.9,3.6,0.7,0.4,28.0,2.4,10.5,4.7,1.1,0.7,0.6,0.7,0.5,0.4,10.5,2.4,100.0,1.0,4.6,2.3,0.9,0.1,0.1,0.1,0.0,0.0,1.0,11.0,11.0,11.0,11.0,11.0,9.0,32,30,31,33,32,68,70,69,67,68,36,33,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,34,36,0.250,1.437,0.142,0.005,3.333,0.643,0.218,0.392,35.0,30.0,64.0,64.0,0,18.0,6.1,2.0,1.9,53.1,2.6,12.7,5.8,1.6,0.3,0.3,0.3,0.1,0.0,95.4,84.0,98.2,99.4,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,32.0,33,33,31,97.0,100.0,否,否,24291,21071,0.0,1.0,1.0,0.000,0.012,2508,954,36,0.005,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.972,37.085,89.8,-6.952,25.2,320.1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:2:22.785,5835,33677,14.7,5561,10621,34.3,0.0,23329,0,0.769,0.797,0.767,0.757,0.752,0.681,0.741,1075.0,1000.0,1100.0,1100.0,1100.0,100.0,800.0,28.7,117.5,84.9,22.7,1.9,0.9,0.2,1.4,0.2,28.7,2.4,9.9,7.1,2.3,0.0,0.0,0.0,0.0,0.0,9.9,2.4,100.0,1.0,4.1,3.2,0.9,0.1,0.0,0.0,0.1,0.0,1.0,10.8,10.0,11.0,11.0,11.0,8.0,33,30,34,33,34,67,70,66,67,66,35,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,34,36,0.250,1.525,0.169,0.005,3.405,0.670,0.230,0.418,35.0,30.0,64.0,64.0,0,18.0,5.7,2.5,2.3,52.1,2.7,11.5,7.5,2.0,0.2,0.1,0.0,0.1,0.0,95.3,83.7,97.8,99.8,99.8,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,33.0,33,33,31,97.0,100.0,否,否,24291,21071,0.0,2.0,2.0,0.000,0.028,2508,954,36,0.006,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.980,37.085,89.8,-6.959,25.2,319.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:2:24.787,5835,33677,14.7,5562,10620,34.3,0.0,23329,0,0.764,0.795,0.760,0.752,0.750,0.681,0.738,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,800.0,27.8,122.7,76.3,21.5,1.4,0.4,0.1,0.2,0.1,27.8,2.3,10.2,6.5,1.6,0.0,0.0,0.0,0.0,0.0,10.2,2.3,100.0,1.0,4.3,2.9,0.9,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,8.0,33,31,33,34,33,67,69,67,66,67,35,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,33,36,0.250,1.489,0.155,0.006,3.378,0.659,0.224,0.409,35.0,30.0,64.0,64.0,0,17.9,8.7,1.9,2.1,49.6,2.7,12.2,7.1,1.9,0.1,0.0,0.0,0.0,0.0,95.3,83.3,97.9,99.9,100.0,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,32.0,33,33,31,97.0,100.0,否,否,24291,21071,0.0,1.1,1.1,0.000,0.069,2508,954,36,0.007,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.975,37.085,89.8,-6.938,25.2,320.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:2:26.792,5835,33677,14.7,5564,10619,34.3,0.0,23329,0,0.766,0.797,0.760,0.755,0.750,0.683,0.698,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,800.0,29.2,122.6,93.4,15.0,1.2,0.5,0.3,0.4,0.3,29.2,4.8,9.8,7.2,0.9,0.7,17.8,0.6,0.6,0.6,17.8,4.8,100.0,1.1,4.3,3.6,0.6,0.0,0.0,0.0,0.0,0.0,1.1,10.0,10.0,10.0,10.0,10.0,8.0,32,29,32,33,32,68,71,68,67,68,36,33,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,35,34,35,0.250,1.583,0.152,0.007,3.712,0.682,0.223,0.480,35.0,30.0,64.0,64.0,0,18.2,4.5,1.7,2.3,53.7,2.7,11.9,8.1,1.2,0.1,0.1,0.0,0.0,0.0,95.3,82.8,98.6,99.9,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,32.0,33,33,31,97.0,100.0,否,否,24291,21071,0.0,0.0,0.0,0.000,0.010,2508,954,36,0.007,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.972,37.085,89.8,-6.920,25.2,321.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:2:28.802,5837,33674,14.7,5565,10617,34.3,0.0,23329,0,0.765,0.797,0.760,0.752,0.750,0.678,0.701,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,800.0,39.3,170.2,93.7,30.6,13.6,3.2,1.8,0.6,0.5,39.3,3.5,13.8,7.5,2.9,0.8,3.0,0.0,0.0,0.0,13.8,3.5,100.0,1.5,6.3,3.6,1.2,0.5,0.1,0.1,0.0,0.0,1.5,10.0,10.0,10.0,10.0,10.0,8.0,32,30,33,33,33,68,70,67,67,67,36,33,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,35,33,35,0.250,1.458,0.161,0.007,3.251,0.661,0.230,0.364,35.0,30.0,64.0,64.0,0,17.3,12.8,1.4,2.2,43.7,3.5,15.4,7.9,2.6,1.2,0.3,0.2,0.1,0.1,94.1,80.5,96.6,99.5,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,是,否,否,否,否,否,否,否,否,否,是,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,32.0,33,33,31,97.0,100.0,否,否,24291,21071,0.0,1.5,1.5,0.000,0.020,2508,954,36,0.006,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.974,37.077,89.8,-6.945,25.2,320.3,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:2:30.813,5835,33676,14.7,5561,10621,34.3,0.0,23329,0,0.765,0.797,0.757,0.755,0.750,0.678,0.741,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,800.0,32.0,147.0,77.2,24.5,4.0,1.6,0.2,1.2,0.2,32.0,2.7,12.3,6.3,1.8,0.4,0.9,0.0,0.1,0.0,12.3,2.7,100.0,1.2,5.4,2.9,1.0,0.2,0.1,0.0,0.0,0.0,1.2,10.0,10.0,10.0,10.0,10.0,8.0,32,30,33,34,33,68,70,67,66,67,36,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,34,36,0.250,1.818,0.225,0.006,4.422,0.725,0.233,0.589,35.0,30.0,64.0,64.0,0,17.7,4.4,2.4,2.0,52.9,3.0,14.1,6.9,2.0,0.4,0.2,0.0,0.1,0.0,94.9,82.5,97.6,99.8,99.8,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,32.0,33,33,31,97.0,100.0,否,否,24291,21071,0.0,0.0,0.0,0.000,0.010,2508,954,36,0.006,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.980,37.077,89.8,-6.959,25.2,319.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:2:32.829,5834,33678,14.7,5560,10623,34.3,0.0,23329,0,0.759,0.792,0.755,0.745,0.745,0.678,0.698,900.0,900.0,900.0,900.0,900.0,100.0,700.0,28.7,134.1,75.4,15.4,0.2,4.1,0.2,0.2,0.2,28.7,2.3,10.7,6.0,1.1,0.0,0.2,0.0,0.0,0.0,10.7,2.3,100.0,1.1,4.8,2.8,0.6,0.0,0.2,0.0,0.0,0.0,1.1,9.0,9.0,9.0,9.0,9.0,7.0,32,30,33,33,33,68,70,67,67,67,35,33,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,34,34,35,0.250,1.429,0.159,0.006,3.284,0.640,0.222,0.366,35.0,30.0,64.0,64.0,0,17.8,8.8,2.4,1.8,50.0,2.7,12.8,6.9,1.3,0.0,0.4,0.0,0.0,0.0,95.4,83.5,98.6,99.6,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,32.0,33,33,31,97.0,100.0,否,否,24291,21071,0.0,1.4,1.4,0.000,0.016,2508,954,36,0.005,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.976,37.069,89.7,-6.939,25.2,320.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
17.9.2026,21:2:34.838,5835,33677,14.7,5558,10624,34.3,0.0,23329,0,0.766,0.800,0.760,0.752,0.750,0.681,0.741,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,800.0,28.4,134.0,72.1,20.4,0.2,0.2,0.2,0.2,0.2,28.4,2.9,11.3,6.2,1.6,0.8,0.9,0.8,0.8,0.8,11.3,2.9,100.0,1.0,4.8,2.7,0.8,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,8.0,32,30,32,34,33,68,70,68,66,67,36,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,33,36,0.250,1.598,0.172,0.005,3.702,0.673,0.223,0.487,35.0,30.0,64.0,64.0,0,17.7,10.9,1.8,1.9,48.1,2.7,13.2,6.8,1.6,0.0,0.0,0.0,0.0,0.0,95.3,83.0,98.3,99.9,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,32.0,33,33,31,97.0,100.0,否,否,24291,21071,0.0,1.9,1.9,0.000,0.108,2508,954,36,0.005,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,否,否,否,否,否,否,7.979,37.069,89.7,-6.990,25.2,318.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2099.69,2099.69,2099.69,2099.69,2099.69,2099.69,0.41,2099.27,2099.51,0.18,2084.91,0,0,0.0,0.0,0,0.000,
