Date,Time,"提交虚拟内存 [MB]","可用虚拟内存 [MB]","虚拟内存使用率 [%]","已用物理内存 [MB]","可用物理内存 [MB]","物理内存使用率 [%]","分页文件使用率 [%]","Page File Total [MB]","Page File Used [MB]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Uncore VID [V]","SA VID [V]","核心频率 (avg) [MHz]","Core 0 频率 [MHz]","Core 1 频率 [MHz]","Core 2 频率 [MHz]","Core 3 频率 [MHz]","总线频率 [MHz]","Ring/LLC 频率 [MHz]","核心有效频率 (avg) [MHz]","Core 0 T0 有效频率 [MHz]","Core 0 T1 有效频率 [MHz]","Core 1 T0 有效频率 [MHz]","Core 1 T1 有效频率 [MHz]","Core 2 T0 有效频率 [MHz]","Core 2 T1 有效频率 [MHz]","Core 3 T0 有效频率 [MHz]","Core 3 T1 有效频率 [MHz]","平均有效频率 [MHz]","核心使用率 (avg) [%]","Core 0 T0 使用率 [%]","Core 0 T1 使用率 [%]","Core 1 T0 使用率 [%]","Core 1 T1 使用率 [%]","Core 2 T0 使用率 [%]","Core 2 T1 使用率 [%]","Core 3 T0 使用率 [%]","Core 3 T1 使用率 [%]","最大CPU/线程使用率 [%]","CPU 总使用率 [%]","按需频率调制 [%]","核心使用率 (avg) [%]","Core 0 T0 使用率 [%]","Core 0 T1 使用率 [%]","Core 1 T0 使用率 [%]","Core 1 T1 使用率 [%]","Core 2 T0 使用率 [%]","Core 2 T1 使用率 [%]","Core 3 T0 使用率 [%]","Core 3 T1 使用率 [%]","CPU 总使用率 [%]","核心倍频 (avg) [x]","Core 0 倍频 [x]","Core 1 倍频 [x]","Core 2 倍频 [x]","Core 3 倍频 [x]","Uncore 倍频 [x]","核心温度 (avg) [℃]","Core 0 [℃]","Core 1 [℃]","Core 2 [℃]","Core 3 [℃]","核心温度与 TjMAX 的差值 (avg) [℃]","Core 0 与 TjMAX 的差值 [℃]","Core 1 与 TjMAX 的差值 [℃]","Core 2 与 TjMAX 的差值 [℃]","Core 3 与 TjMAX 的差值 [℃]","CPU 封装 [℃]","核心最大值 [℃]","核心过热降频 (avg) [Yes/No]","Core 0 过热降频 [Yes/No]","Core 1 过热降频 [Yes/No]","Core 2 过热降频 [Yes/No]","Core 3 过热降频 [Yes/No]","核心临界温度 (avg) [Yes/No]","Core 0 临界温度 [Yes/No]","Core 1 临界温度 [Yes/No]","Core 2 临界温度 [Yes/No]","Core 3 临界温度 [Yes/No]","超出核心功率限制 (avg) [Yes/No]","Core 0 超出功率限制 [Yes/No]","Core 1 超出功率限制 [Yes/No]","Core 2 超出功率限制 [Yes/No]","Core 3 超出功率限制 [Yes/No]","封装/环形总线过热降频 [Yes/No]","封装/环形总线临界温度 [Yes/No]","超出封装/环形总线功率限制 [Yes/No]","CPU 封装 [℃]","CPU IA 核心 [℃]","CPU GT 核心 (核显) [℃]","VR VCC 电流 (SVID IOUT) [A]","CPU 封装功率 [W]","IA 核心功率 [W]","GT 核心功率 [W]","系统总功率 [W]","System Agent 功率 [W]","剩余芯片功率 [W]","PCH 功率 [W]","PL1 功率限制 (静态) [W]","PL1 功率限制 (动态) [W]","PL2 功率限制 (静态) [W]","PL2 功率限制 (动态) [W]","当前 cTDP 级别 []","Package C2 驻留率 [%]","Package C3 驻留率 [%]","Package C6 驻留率 [%]","Package C7 驻留率 [%]","Package C8 驻留率 [%]","Core C0 驻留率 (avg) [%]","Core 0 T0 C0 驻留率 [%]","Core 0 T1 C0 驻留率 [%]","Core 1 T0 C0 驻留率 [%]","Core 1 T1 C0 驻留率 [%]","Core 2 T0 C0 驻留率 [%]","Core 2 T1 C0 驻留率 [%]","Core 3 T0 C0 驻留率 [%]","Core 3 T1 C0 驻留率 [%]","Core C7 驻留率 (avg) [%]","Core 0 C7 驻留率 [%]","Core 1 C7 驻留率 [%]","Core 2 C7 驻留率 [%]","Core 3 C7 驻留率 [%]","内存频率 [MHz]","内存倍频 [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","Gear Mode []","IA Limit Reasons (avg) [Yes/No]","IA: PROCHOT [Yes/No]","IA: 过热事件 [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: 运行平均过热限制 (RATL) [Yes/No]","IA: VR 过热警报 [Yes/No]","IA: VR TDC [Yes/No]","IA: 电气设计点/其他 (ICCmax、PL4、SVID、DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: 睿频衰减 (MCT) [Yes/No]","GT Limit Reasons (avg) [Yes/No]","GT: PROCHOT [Yes/No]","GT: 过热事件 [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: 运行平均过热限制 (RATL) [Yes/No]","GT: VR 过热警报 [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage  ICCmax  PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: 熔断限制 [Yes/No]","Ring Limit Reasons (avg) [Yes/No]","RING: PROCHOT [Yes/No]","RING: 过热事件 [Yes/No]","RING: DDR RAPL [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: 运行平均过热限制 (RATL) [Yes/No]","RING: VR 过热警报 [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage  ICCmax  PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","PCH 温度 [℃]","磁盘温度 [℃]","磁盘温度 2 [℃]","磁盘温度 3 [℃]","磁盘剩余寿命 [%]","磁盘可用备用 [%]","磁盘故障 [Yes/No]","磁盘警告 [Yes/No]","主机写入总计 [GB]","主机读取总计 [GB]","读取活动率 [%]","写入活动率 [%]","总活动率 [%]","读取速度 [MB/s]","写入速度 [MB/s]","读取总计 [MB]","写入总计 [MB]","GPU Core 温度 [℃]","IGPU 功率 [W]","GPU 频率 [MHz]","显存频率 [MHz]","GPU D3D 使用率 (avg) [%]","GPU D3D 使用率 [%]","GPU Video Decode 0 使用率 [%]","GPU Video Decode 1 使用率 [%]","GPU Video Processing 0 使用率 [%]","GPU Video Processing 1 使用率 [%]","GPU 复制引擎使用率 [%]","GPU D3D 共享显存 [MB]","GPU 性能下降原因 (avg) [Yes/No]","功率 [Yes/No]","电压 Limit [Yes/No]","Current (PL4) [Yes/No]","过热 [Yes/No]","使用率 [Yes/No]","电池电压 [V]","剩余容量 [Wh]","电池电量 [%]","充电速度 [W]","损耗程度 [%]","预计剩余时间 [分钟]","呈现帧率 (avg) [FPS]","呈现帧率 (99%) [FPS]","呈现帧率 (1%) [FPS]","呈现帧率 (0.1%) [FPS]","呈现帧率 (1% low) [FPS]","呈现帧率 (0.1% low) [FPS]","显示帧率 (avg) [FPS]","显示帧率 (99%) [FPS]","显示帧率 (1%) [FPS]","显示帧率 (0.1%) [FPS]","显示帧率 (1% low) [FPS]","显示帧率 (0.1% low) [FPS]","Frame Time Presented (avg) [ms]","Frame Time Presented (99%) [ms]","Frame Time Presented (1%) [ms]","Frame Time Presented (0.1%) [ms]","Frame Time Displayed (1% high) [ms]","Frame Time Displayed (0.1% high) [ms]","GPU Busy (avg) [ms]","GPU Wait (avg) [ms]","CPU Busy (avg) [ms]","CPU Wait (avg) [ms]","Animation Error (avg) [ms]","下载总计 [MB]","上传总计 [MB]","当前下载速度 [KB/s]","当前上传速度 [KB/s]","错误总数 []","iGPU VID [V]",
17.9.2026,23:17:4.365,6040,33471,15.2,5749,10433,35.5,0.0,23329,0,0.769,0.800,0.765,0.755,0.755,0.686,0.738,1100.0,1100.0,1100.0,1100.0,1100.0,100.0,900.0,29.7,134.3,67.6,31.6,1.6,1.2,0.3,0.6,0.2,29.7,4.3,11.0,5.3,1.5,0.0,15.5,0.3,0.4,0.3,15.5,4.3,100.0,1.1,4.8,2.5,1.3,0.1,0.0,0.0,0.0,0.0,1.1,11.0,11.0,11.0,11.0,11.0,9.0,33,31,35,34,33,67,69,65,66,67,36,35,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,34,36,0.250,1.483,0.179,0.007,2.596,0.657,0.230,0.376,35.0,30.0,64.0,64.0,0,18.1,4.9,2.2,2.3,52.6,2.8,13.4,6.4,2.0,0.2,0.1,0.0,0.1,0.0,95.1,83.0,97.8,99.8,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,34.0,34,34,32,97.0,100.0,否,否,24293,21074,0.0,1.0,1.0,0.000,0.022,5718,2105,36,0.007,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,否,否,否,否,否,否,7.431,21.117,51.1,-5.484,25.2,231.0,60.9,61.8,60.1,60.1,60.1,60.1,60.5,61.1,60.0,60.0,60.0,60.0,16.33,16.57,16.09,16.09,16.58,16.58,1.86,13.89,16.06,0.27,0.23,0,0,0.0,0.0,0,0.000,
17.9.2026,23:17:6.360,6040,33471,15.2,5748,10434,35.5,0.0,23329,0,0.764,0.797,0.757,0.750,0.750,0.681,0.698,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,800.0,28.5,122.8,72.8,22.7,0.2,9.0,0.2,0.4,0.2,28.5,2.4,10.8,6.8,1.7,0.0,0.2,0.0,0.0,0.0,10.8,2.4,100.0,1.0,4.3,2.7,0.9,0.0,0.4,0.0,0.0,0.0,1.0,10.0,10.0,10.0,10.0,10.0,8.0,32,30,33,34,33,68,70,67,66,67,36,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,37,34,37,0.250,1.579,0.200,0.007,2.893,0.630,0.199,0.494,35.0,30.0,64.0,64.0,0,17.8,8.6,2.5,2.2,50.0,2.6,12.3,7.0,1.2,0.0,0.4,0.0,0.0,0.0,95.5,83.8,98.7,99.6,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,34.0,34,34,33,97.0,100.0,否,否,24293,21074,0.0,0.9,0.9,0.000,0.014,5718,2105,35,0.007,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,否,否,否,否,否,否,7.429,21.109,51.1,-5.490,25.2,230.7,60.9,61.8,60.1,60.1,60.1,60.1,60.5,61.1,60.0,60.0,60.0,60.0,16.33,16.57,16.09,16.09,16.58,16.58,1.86,13.89,16.06,0.27,0.23,0,0,0.0,0.0,0,0.000,
17.9.2026,23:17:8.365,6040,33471,15.2,5759,10423,35.5,0.0,23329,0,0.773,0.807,0.770,0.760,0.755,0.701,0.701,1225.0,1300.0,1200.0,1200.0,1200.0,100.0,1100.0,31.6,132.1,82.1,27.9,9.8,0.3,0.2,0.2,0.2,31.6,2.3,10.7,6.7,0.0,1.2,0.0,0.0,0.0,0.0,10.7,2.3,100.0,1.2,4.7,3.1,1.1,0.4,0.0,0.0,0.0,0.0,1.2,12.2,13.0,12.0,12.0,12.0,11.0,33,31,33,34,33,67,69,67,66,67,36,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,34,36,0.250,1.696,0.177,0.004,3.305,0.690,0.220,0.560,35.0,30.0,64.0,64.0,0,17.5,11.1,2.2,2.1,45.4,3.0,13.1,7.9,2.0,0.9,0.0,0.0,0.0,0.0,94.7,82.1,97.0,99.9,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,34.0,34,34,32,97.0,100.0,否,否,24293,21074,0.0,2.4,2.5,0.024,0.128,5718,2105,36,0.004,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,否,否,否,否,否,否,7.435,21.109,51.1,-5.524,25.2,229.3,60.9,61.8,60.1,60.1,60.1,60.1,60.5,61.1,60.0,60.0,60.0,60.0,16.33,16.57,16.09,16.09,16.58,16.58,1.86,13.89,16.06,0.27,0.23,0,0,0.0,0.0,0,0.000,
17.9.2026,23:17:10.358,6040,33472,15.2,5758,10425,35.5,0.0,23329,0,0.767,0.797,0.765,0.755,0.752,0.686,0.698,1100.0,1100.0,1100.0,1100.0,1100.0,100.0,900.0,28.0,127.4,63.3,29.9,1.1,1.7,0.2,0.2,0.2,28.0,2.6,11.0,5.5,0.9,0.0,2.0,0.3,0.3,0.3,11.0,2.6,100.0,1.0,4.5,2.3,1.2,0.0,0.1,0.0,0.0,0.0,1.0,11.0,11.0,11.0,11.0,11.0,9.0,33,30,33,35,34,67,70,67,65,66,37,35,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,34,36,0.250,1.521,0.171,0.008,2.721,0.656,0.217,0.426,35.0,30.0,64.0,64.0,0,18.2,6.9,2.7,2.3,50.6,2.7,12.7,6.0,2.2,0.1,0.2,0.0,0.0,0.0,95.4,84.1,97.6,99.8,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,34.0,34,34,32,97.0,100.0,否,否,24293,21074,0.0,1.0,1.0,0.000,0.010,5718,2105,36,0.008,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,否,否,否,否,否,否,7.445,21.102,51.1,-5.509,25.2,229.8,60.9,61.8,60.1,60.1,60.1,60.1,60.5,61.1,60.0,60.0,60.0,60.0,16.33,16.57,16.09,16.09,16.58,16.58,1.86,13.89,16.06,0.27,0.23,0,0,0.0,0.0,0,0.000,
17.9.2026,23:17:12.359,6037,33475,15.2,5755,10427,35.5,0.0,23329,0,0.764,0.797,0.757,0.750,0.750,0.678,0.698,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,800.0,29.4,133.8,73.9,24.7,0.2,1.6,0.2,0.6,0.2,29.4,3.4,10.9,5.8,4.7,0.4,4.2,0.4,0.4,0.4,10.9,3.4,100.0,1.1,4.8,2.8,1.0,0.0,0.1,0.0,0.0,0.0,1.1,10.0,10.0,10.0,10.0,10.0,8.0,32,29,33,33,34,68,71,67,67,66,36,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,35,33,35,0.250,1.612,0.189,0.008,2.967,0.666,0.214,0.488,35.0,30.0,64.0,64.0,0,18.1,9.3,2.0,2.5,48.6,2.7,13.3,6.9,1.4,0.0,0.2,0.0,0.1,0.0,95.3,83.0,98.4,99.8,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,34.0,34,34,32,97.0,100.0,否,否,24293,21074,0.0,4.2,4.2,0.000,0.093,5718,2106,36,0.008,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,否,否,否,否,否,否,7.439,21.102,51.1,-5.497,25.2,230.3,60.9,61.8,60.1,60.1,60.1,60.1,60.5,61.1,60.0,60.0,60.0,60.0,16.33,16.57,16.09,16.09,16.58,16.58,1.86,13.89,16.06,0.27,0.23,0,0,0.0,0.0,0,0.000,
17.9.2026,23:17:14.382,6036,33476,15.2,5753,10429,35.5,0.0,23329,0,0.764,0.797,0.760,0.750,0.750,0.681,0.698,1000.0,1000.0,1000.0,1000.0,1000.0,100.0,800.0,29.3,123.9,76.7,30.4,1.8,1.2,0.2,0.4,0.2,29.3,2.7,11.2,7.3,2.5,0.1,0.0,0.0,0.7,0.0,11.2,2.7,100.0,1.1,4.4,2.9,1.2,0.1,0.0,0.0,0.0,0.0,1.1,10.0,10.0,10.0,10.0,10.0,8.0,32,30,33,33,33,68,70,67,67,67,36,33,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,37,34,37,0.250,1.539,0.184,0.005,2.746,0.657,0.222,0.431,35.0,30.0,64.0,64.0,0,18.0,6.6,2.6,2.3,50.9,2.8,12.5,7.4,1.9,0.2,0.1,0.0,0.0,0.0,95.2,83.3,97.8,99.8,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,33.0,34,34,32,97.0,100.0,否,否,24293,21074,0.0,1.0,1.0,0.000,0.032,5718,2106,36,0.005,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,否,否,否,否,否,否,7.438,21.094,51.1,-5.482,25.2,230.9,60.9,61.8,60.1,60.1,60.1,60.1,60.5,61.1,60.0,60.0,60.0,60.0,16.33,16.57,16.09,16.09,16.58,16.58,1.86,13.89,16.06,0.27,0.23,0,0,0.0,0.0,0,0.000,
17.9.2026,23:17:16.391,6035,33477,15.2,5751,10431,35.5,0.0,23329,0,0.769,0.800,0.767,0.755,0.752,0.686,0.698,1100.0,1100.0,1100.0,1100.0,1100.0,100.0,900.0,29.4,123.0,69.7,36.7,3.0,1.5,0.5,0.7,0.2,29.4,2.3,10.1,5.7,2.8,0.0,0.0,0.0,0.0,0.0,10.1,2.3,100.0,1.1,4.3,2.6,1.5,0.1,0.1,0.0,0.0,0.0,1.1,11.0,11.0,11.0,11.0,11.0,9.0,33,29,34,34,34,67,71,66,66,66,37,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,34,36,0.250,1.566,0.155,0.006,2.855,0.676,0.228,0.466,35.0,30.0,64.0,64.0,0,17.6,8.2,2.2,2.2,50.2,2.9,12.3,6.7,3.2,0.3,0.2,0.1,0.1,0.0,95.0,84.1,96.4,99.8,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,34.0,33,33,32,97.0,100.0,否,否,24293,21074,0.0,1.5,1.5,0.000,0.079,5718,2106,35,0.006,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,否,否,否,否,否,否,7.447,21.094,51.1,-5.481,25.2,230.9,60.9,61.8,60.1,60.1,60.1,60.1,60.5,61.1,60.0,60.0,60.0,60.0,16.33,16.57,16.09,16.09,16.58,16.58,1.86,13.89,16.06,0.27,0.23,0,0,0.0,0.0,0,0.000,
17.9.2026,23:17:18.404,6034,33478,15.2,5749,10433,35.5,0.0,23329,0,0.769,0.802,0.765,0.755,0.752,0.686,0.698,1100.0,1100.0,1100.0,1100.0,1100.0,100.0,900.0,29.2,130.5,83.6,16.4,1.3,1.1,0.2,0.3,0.2,29.2,3.7,11.2,7.4,1.6,0.4,8.2,0.3,0.3,0.3,11.2,3.7,100.0,1.1,4.6,3.2,0.6,0.0,0.0,0.0,0.0,0.0,1.1,11.0,11.0,11.0,11.0,11.0,9.0,32,29,33,34,34,68,71,67,66,66,36,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,34,36,0.250,1.537,0.160,0.005,2.813,0.660,0.221,0.452,35.0,30.0,64.0,64.0,0,18.0,7.2,2.5,1.8,50.4,2.8,13.0,7.8,1.5,0.1,0.1,0.0,0.0,0.0,95.1,82.4,98.3,99.8,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,34.0,33,33,32,97.0,100.0,否,否,24293,21074,0.0,1.5,1.5,0.000,0.085,5718,2106,36,0.005,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,否,否,否,否,否,否,7.446,21.094,51.1,-5.473,25.2,231.2,60.9,61.8,60.1,60.1,60.1,60.1,60.5,61.1,60.0,60.0,60.0,60.0,16.33,16.57,16.09,16.09,16.58,16.58,1.86,13.89,16.06,0.27,0.23,0,0,0.0,0.0,0,0.000,
17.9.2026,23:17:20.409,6034,33478,15.2,5748,10434,35.5,0.0,23329,0,0.768,0.800,0.762,0.757,0.752,0.686,0.698,1100.0,1100.0,1100.0,1100.0,1100.0,100.0,900.0,28.2,116.9,76.7,28.6,1.1,0.7,0.8,0.6,0.2,28.2,2.6,9.7,6.5,1.5,0.1,3.1,0.1,0.0,0.0,9.7,2.6,100.0,1.0,4.1,2.9,1.2,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,11.0,11.0,9.0,33,31,33,35,33,67,69,67,65,67,36,35,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,35,34,36,0.250,1.435,0.181,0.006,2.480,0.623,0.215,0.372,35.0,30.0,64.0,64.0,0,18.1,4.7,2.6,2.1,53.8,2.6,11.7,7.3,1.6,0.1,0.1,0.1,0.1,0.0,95.5,83.9,98.2,99.8,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,34.0,33,33,32,97.0,100.0,否,否,24293,21074,0.0,1.0,1.0,0.000,0.012,5718,2106,36,0.006,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,否,否,否,否,否,否,7.450,21.086,51.0,-5.439,25.2,232.6,60.9,61.8,60.1,60.1,60.1,60.1,60.5,61.1,60.0,60.0,60.0,60.0,16.33,16.57,16.09,16.09,16.58,16.58,1.86,13.89,16.06,0.27,0.23,0,0,0.0,0.0,0,0.000,
17.9.2026,23:17:22.418,6034,33477,15.2,5747,10435,35.5,0.0,23329,0,0.769,0.800,0.767,0.757,0.752,0.686,0.741,1100.0,1100.0,1100.0,1100.0,1100.0,100.0,900.0,28.3,129.2,65.1,28.4,1.5,1.3,0.2,0.6,0.2,28.3,2.2,10.7,5.2,1.5,0.5,0.0,0.0,0.0,0.0,10.7,2.2,100.0,1.0,4.6,2.4,1.1,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,11.0,11.0,9.0,32,30,33,34,33,68,70,67,66,67,36,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,34,36,0.250,1.434,0.164,0.007,2.487,0.635,0.222,0.372,35.0,30.0,64.0,64.0,0,18.1,4.7,3.0,2.2,52.9,2.7,13.0,6.3,2.0,0.2,0.1,0.0,0.1,0.0,95.3,83.7,97.8,99.8,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,34.0,33,33,32,97.0,100.0,否,否,24293,21074,0.0,0.6,0.6,0.000,0.010,5718,2106,36,0.007,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,否,否,否,否,否,否,7.446,21.086,51.0,-5.406,25.2,234.0,60.9,61.8,60.1,60.1,60.1,60.1,60.5,61.1,60.0,60.0,60.0,60.0,16.33,16.57,16.09,16.09,16.58,16.58,1.86,13.89,16.06,0.27,0.23,0,0,0.0,0.0,0,0.000,
17.9.2026,23:17:24.410,6034,33477,15.2,5745,10437,35.5,0.0,23329,0,0.769,0.800,0.767,0.755,0.752,0.688,0.701,1100.0,1100.0,1100.0,1100.0,1100.0,100.0,900.0,29.8,137.2,77.8,20.3,1.8,0.5,0.2,0.7,0.2,29.8,3.2,11.9,6.9,1.9,0.0,3.4,0.4,0.4,0.4,11.9,3.2,100.0,1.1,4.9,2.9,0.8,0.1,0.0,0.0,0.0,0.0,1.1,11.0,11.0,11.0,11.0,11.0,9.0,33,31,33,35,34,67,69,67,65,66,36,35,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,34,35,0.250,1.523,0.158,0.006,2.810,0.658,0.218,0.444,35.0,30.0,64.0,64.0,0,17.6,7.5,1.6,2.3,50.5,2.8,13.5,7.3,1.6,0.2,0.1,0.0,0.1,0.0,95.0,82.3,98.1,99.9,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,34.0,33,33,31,97.0,100.0,否,否,24293,21074,0.0,1.5,1.5,0.000,0.018,5718,2106,36,0.006,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,否,否,否,否,否,否,7.432,21.079,51.0,-5.388,25.2,234.7,60.9,61.8,60.1,60.1,60.1,60.1,60.5,61.1,60.0,60.0,60.0,60.0,16.33,16.57,16.09,16.09,16.58,16.58,1.86,13.89,16.06,0.27,0.23,0,0,0.0,0.0,0,0.000,
17.9.2026,23:17:26.410,6034,33478,15.2,5744,10439,35.4,0.0,23329,0,0.769,0.800,0.767,0.755,0.752,0.686,0.698,1100.0,1100.0,1100.0,1100.0,1100.0,100.0,900.0,27.9,129.4,67.8,19.1,2.9,3.3,0.2,0.2,0.2,27.9,2.5,10.7,5.3,1.6,0.1,0.2,0.7,0.7,0.7,10.7,2.5,100.0,1.0,4.6,2.5,0.8,0.1,0.1,0.0,0.0,0.0,1.0,11.0,11.0,11.0,11.0,11.0,9.0,33,31,34,35,33,67,69,66,65,67,36,35,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,34,37,0.250,1.457,0.150,0.007,2.552,0.647,0.224,0.390,35.0,30.0,64.0,64.0,0,17.8,5.3,2.1,2.1,53.4,2.7,12.7,6.1,1.8,0.3,0.3,0.0,0.0,0.0,95.4,83.9,97.9,99.7,99.9,1066.7,10.67,15,15,15,35,74,374,1,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,33.0,33,33,31,97.0,100.0,否,否,24293,21074,0.0,0.5,0.5,0.000,0.014,5718,2106,35,0.007,100.0,1066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,否,否,否,否,否,否,7.424,21.079,51.0,-5.360,25.2,235.9,60.9,61.8,60.1,60.1,60.1,60.1,60.5,61.1,60.0,60.0,60.0,60.0,16.33,16.57,16.09,16.09,16.58,16.58,1.86,13.89,16.06,0.27,0.23,0,0,0.0,0.0,0,0.000,
