Date,Time,"提交虚拟内存 [MB]","可用虚拟内存 [MB]","虚拟内存使用率 [%]","已用物理内存 [MB]","可用物理内存 [MB]","物理内存使用率 [%]","分页文件使用率 [%]","Page File Total [MB]","Page File Used [MB]","Core VIDs (avg) [V]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","核心频率 (avg) [MHz]","Core 0 频率 [MHz]","Core 1 频率 [MHz]","Core 2 频率 [MHz]","Core 3 频率 [MHz]","总线频率 [MHz]","Ring/LLC 频率 [MHz]","System Agent 频率 [MHz]","核心有效频率 (avg) [MHz]","Core 0 T0 有效频率 [MHz]","Core 0 T1 有效频率 [MHz]","Core 1 T0 有效频率 [MHz]","Core 1 T1 有效频率 [MHz]","Core 2 T0 有效频率 [MHz]","Core 2 T1 有效频率 [MHz]","Core 3 T0 有效频率 [MHz]","Core 3 T1 有效频率 [MHz]","平均有效频率 [MHz]","核心使用率 (avg) [%]","Core 0 T0 使用率 [%]","Core 0 T1 使用率 [%]","Core 1 T0 使用率 [%]","Core 1 T1 使用率 [%]","Core 2 T0 使用率 [%]","Core 2 T1 使用率 [%]","Core 3 T0 使用率 [%]","Core 3 T1 使用率 [%]","最大CPU/线程使用率 [%]","CPU 总使用率 [%]","按需频率调制 [%]","核心使用率 (avg) [%]","Core 0 T0 使用率 [%]","Core 0 T1 使用率 [%]","Core 1 T0 使用率 [%]","Core 1 T1 使用率 [%]","Core 2 T0 使用率 [%]","Core 2 T1 使用率 [%]","Core 3 T0 使用率 [%]","Core 3 T1 使用率 [%]","CPU 总使用率 [%]","核心倍频 (avg) [x]","Core 0 倍频 [x]","Core 1 倍频 [x]","Core 2 倍频 [x]","Core 3 倍频 [x]","Uncore 倍频 [x]","核心温度 (avg) [℃]","Core 0 [℃]","Core 1 [℃]","Core 2 [℃]","Core 3 [℃]","核心温度与 TjMAX 的差值 (avg) [℃]","Core 0 与 TjMAX 的差值 [℃]","Core 1 与 TjMAX 的差值 [℃]","Core 2 与 TjMAX 的差值 [℃]","Core 3 与 TjMAX 的差值 [℃]","CPU 封装 [℃]","核心最大值 [℃]","核心过热降频 (avg) [Yes/No]","Core 0 过热降频 [Yes/No]","Core 1 过热降频 [Yes/No]","Core 2 过热降频 [Yes/No]","Core 3 过热降频 [Yes/No]","核心临界温度 (avg) [Yes/No]","Core 0 临界温度 [Yes/No]","Core 1 临界温度 [Yes/No]","Core 2 临界温度 [Yes/No]","Core 3 临界温度 [Yes/No]","超出核心功率限制 (avg) [Yes/No]","Core 0 超出功率限制 [Yes/No]","Core 1 超出功率限制 [Yes/No]","Core 2 超出功率限制 [Yes/No]","Core 3 超出功率限制 [Yes/No]","封装/环形总线过热降频 [Yes/No]","封装/环形总线临界温度 [Yes/No]","超出封装/环形总线功率限制 [Yes/No]","CPU 封装 [℃]","CPU IA 核心 [℃]","CPU GT 核心 (核显) [℃]","电压偏移 (avg) [V]","IA 电压偏移 [V]","GT (Slice) 电压偏移 [V]","CLR (CBo/LLC/Ring) 电压偏移 [V]","GT (Unslice) 电压偏移 [V]","Uncore/SA 电压偏移 [V]","VR VCC 电流 (SVID IOUT) [A]","CPU 封装功率 [W]","IA 核心功率 [W]","GT 核心功率 [W]","DRAM 总功率 [W]","系统总功率 [W]","System Agent 功率 [W]","剩余芯片功率 [W]","PL1 功率限制 (静态) [W]","PL1 功率限制 (动态) [W]","PL2 功率限制 (静态) [W]","PL2 功率限制 (动态) [W]","当前 cTDP 级别 []","Package C2 驻留率 [%]","Package C3 驻留率 [%]","Package C6 驻留率 [%]","Package C7 驻留率 [%]","Package C8 驻留率 [%]","Core C0 驻留率 (avg) [%]","Core 0 T0 C0 驻留率 [%]","Core 0 T1 C0 驻留率 [%]","Core 1 T0 C0 驻留率 [%]","Core 1 T1 C0 驻留率 [%]","Core 2 T0 C0 驻留率 [%]","Core 2 T1 C0 驻留率 [%]","Core 3 T0 C0 驻留率 [%]","Core 3 T1 C0 驻留率 [%]","Core C3 驻留率 (avg) [%]","Core 0 C3 驻留率 [%]","Core 1 C3 驻留率 [%]","Core 2 C3 驻留率 [%]","Core 3 C3 驻留率 [%]","Core C7 驻留率 (avg) [%]","Core 0 C7 驻留率 [%]","Core 1 C7 驻留率 [%]","Core 2 C7 驻留率 [%]","Core 3 C7 驻留率 [%]","内存频率 [MHz]","内存倍频 [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trc [T]","Trfc [T]","Command Rate [T]","IA Limit Reasons (avg) [Yes/No]","IA: PROCHOT [Yes/No]","IA: 过热事件 [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: 运行平均过热限制 (RATL) [Yes/No]","IA: VR 过热警报 [Yes/No]","IA: VR TDC [Yes/No]","IA: 电气设计点/其他 (ICCmax、PL4、SVID、DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: 睿频衰减 (MCT) [Yes/No]","IA: 温度自适应睿频 (TVB) [Yes/No]","GT Limit Reasons (avg) [Yes/No]","GT: PROCHOT [Yes/No]","GT: 过热事件 [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: 运行平均过热限制 (RATL) [Yes/No]","GT: VR 过热警报 [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage  ICCmax  PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: 熔断限制 [Yes/No]","Ring Limit Reasons (avg) [Yes/No]","RING: PROCHOT [Yes/No]","RING: 过热事件 [Yes/No]","RING: DDR RAPL [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: 运行平均过热限制 (RATL) [Yes/No]","RING: VR 过热警报 [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage  ICCmax  PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2 PL3 [Yes/No]","PCH 温度 [℃]","磁盘温度 [℃]","磁盘故障 [Yes/No]","磁盘警告 [Yes/No]","磁盘温度 [℃]","磁盘温度 2 [℃]","磁盘温度 3 [℃]","磁盘剩余寿命 [%]","磁盘可用备用 [%]","磁盘故障 [Yes/No]","磁盘警告 [Yes/No]","主机写入总计 [GB]","主机读取总计 [GB]","读取活动率 [%]","写入活动率 [%]","总活动率 [%]","读取速度 [MB/s]","写入速度 [MB/s]","读取总计 [MB]","写入总计 [MB]","读取活动率 [%]","写入活动率 [%]","总活动率 [%]","读取速度 [MB/s]","写入速度 [MB/s]","读取总计 [MB]","写入总计 [MB]","GPU Core 温度 [℃]","IGPU 功率 [W]","GPU 频率 [MHz]","显存频率 [MHz]","GPU GT 使用率 [%]","GPU 媒体引擎使用率 [%]","GPU D3D 使用率 (avg) [%]","GPU D3D 使用率 [%]","GPU Video Decode 0 使用率 [%]","GPU Video Decode 1 使用率 [%]","GPU Video Processing 0 使用率 [%]","GPU Video Processing 1 使用率 [%]","GPU 复制引擎使用率 [%]","GPU D3D 共享显存 [MB]","GPU 性能下降原因 (avg) [Yes/No]","功率 [Yes/No]","电压 Limit [Yes/No]","Current (PL4) [Yes/No]","过热 [Yes/No]","使用率 [Yes/No]","电池电压 [V]","剩余容量 [Wh]","电池电量 [%]","充电速度 [W]","损耗程度 [%]","预计剩余时间 [分钟]","下载总计 [MB]","上传总计 [MB]","当前下载速度 [KB/s]","当前上传速度 [KB/s]","下载总计 [MB]","上传总计 [MB]","当前下载速度 [KB/s]","当前上传速度 [KB/s]","错误总数 []","iGPU VID [V]",
17.9.2026,12:21:40.500,4785,12492,27.6,4460,11792,27.4,0.0,1024,0,0.742,0.744,0.741,0.745,0.736,898.5,898.5,898.5,898.5,898.5,99.8,798.6,998.3,91.7,148.9,42.2,115.9,87.8,109.1,52.6,55.8,121.1,91.7,20.2,47.7,2.3,7.8,6.2,43.8,3.9,2.3,47.7,47.7,20.2,100.0,3.5,5.6,1.6,4.7,2.8,4.3,2.0,2.1,4.8,3.5,9.0,9.0,9.0,9.0,9.0,8.0,34,34,34,33,33,66,66,66,67,67,34,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,35,35,34,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.440,0.740,0.047,0.691,0.911,0.399,0.268,45.0,45.0,78.0,78.0,0,5.6,3.9,0.0,0.0,56.1,8.8,13.6,4.5,12.5,7.1,11.7,5.4,5.9,9.4,0.0,0.0,0.0,0.0,0.0,81.4,79.5,80.3,82.4,83.3,1331.1,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,37.0,30,否,否,32,32,32,93.0,100.0,否,否,32759,29270,0.0,0.0,0.0,0.000,0.000,769,297,0.0,0.4,0.4,0.000,0.028,7585,2493,34,0.047,349.4,1331.0,2.6,0.0,0.9,5.4,0.0,0.0,0.0,0.0,0.0,102,否,否,否,否,否,否,14.270,13.558,30.8,-15.930,20.0,51.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.000,
17.9.2026,12:21:42.500,4784,12492,27.6,4460,11792,27.4,0.0,1024,0,0.740,0.744,0.741,0.737,0.736,897.4,897.4,897.4,897.4,897.4,99.7,797.7,997.1,90.0,140.8,40.9,122.0,89.2,115.2,45.3,58.5,108.4,90.0,19.3,46.9,2.3,5.5,4.7,45.3,1.6,2.3,46.1,46.9,19.3,100.0,3.4,5.2,1.5,5.0,2.9,4.6,1.7,2.2,4.2,3.4,9.0,9.0,9.0,9.0,9.0,8.0,34,34,34,33,33,66,66,66,67,67,34,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,34,34,34,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.432,0.740,0.047,0.691,0.905,0.392,0.266,45.0,45.0,78.0,78.0,0,5.7,3.5,0.0,0.0,56.9,8.8,13.0,4.5,13.5,7.4,12.5,4.9,6.3,8.1,0.0,0.0,0.0,0.0,0.0,81.4,80.3,79.0,82.1,84.1,1329.4,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,37.0,30,否,否,32,32,33,93.0,100.0,否,否,32759,29270,0.0,0.0,0.0,0.000,0.000,769,297,0.0,0.4,0.4,0.000,0.002,7585,2493,34,0.047,349.0,1329.0,2.6,0.0,0.9,5.4,0.0,0.0,0.0,0.0,0.0,102,否,否,否,否,否,否,14.233,13.543,30.8,-15.869,20.0,51.2,0,0,0.0,0.0,0,0,0.0,0.0,0,0.000,
17.9.2026,12:21:44.501,4784,12492,27.6,4460,11792,27.4,0.0,1024,0,0.738,0.739,0.736,0.737,0.738,898.0,898.0,898.0,898.0,898.0,99.8,798.2,997.8,93.5,163.2,44.4,119.8,97.7,97.3,38.6,78.3,108.8,93.5,19.4,47.7,1.6,7.0,5.5,40.6,2.3,4.7,46.1,47.7,19.4,100.0,3.6,6.2,1.6,4.9,3.3,3.8,1.4,3.1,4.2,3.6,9.0,9.0,9.0,9.0,9.0,8.0,34,34,34,33,33,66,66,66,67,67,34,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,35,35,34,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.509,0.780,0.048,0.692,0.967,0.412,0.284,45.0,45.0,78.0,78.0,0,5.7,6.4,0.0,0.0,54.1,8.6,14.1,4.7,12.7,7.9,10.1,4.0,7.6,8.1,0.2,0.4,0.0,0.0,0.3,81.1,78.1,79.0,84.8,82.5,1330.4,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,39.0,30,否,否,32,32,32,93.0,100.0,否,否,32759,29270,0.0,0.0,0.0,0.000,0.000,769,297,0.0,0.8,0.8,0.000,0.030,7585,2493,34,0.048,349.2,1330.0,2.6,0.0,0.9,5.4,0.0,0.0,0.0,0.0,0.0,102,否,否,否,否,否,否,14.177,13.543,30.8,-15.899,20.0,51.1,0,0,0.0,0.0,0,0,0.0,0.0,0,0.000,
17.9.2026,12:21:46.500,4784,12492,27.6,4460,11792,27.4,0.0,1024,0,0.741,0.740,0.744,0.738,0.743,898.5,898.5,898.5,898.5,898.5,99.8,798.6,998.3,91.0,143.1,47.6,114.6,93.2,100.2,53.4,62.4,113.9,91.0,18.9,46.9,2.3,7.0,2.3,44.5,2.3,1.6,44.5,46.9,18.9,100.0,3.5,5.4,1.8,4.6,3.1,3.9,2.1,2.4,4.4,3.5,9.0,9.0,9.0,9.0,9.0,8.0,34,34,35,33,33,66,66,65,67,67,34,35,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,35,35,34,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.441,0.749,0.047,0.691,0.944,0.393,0.266,45.0,45.0,78.0,78.0,0,5.6,3.5,0.0,0.0,57.0,8.7,13.0,5.1,12.4,7.7,10.6,5.7,6.6,8.6,0.0,0.0,0.0,0.0,0.0,81.5,79.4,79.5,83.5,83.4,1331.1,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,38.0,30,否,否,32,32,32,93.0,100.0,否,否,32759,29270,0.0,0.0,0.0,0.000,0.000,769,297,0.0,0.4,0.4,0.000,0.002,7585,2493,33,0.047,349.4,1331.0,2.6,0.0,0.9,5.4,0.0,0.0,0.0,0.0,0.0,102,否,否,否,否,否,否,14.181,13.528,30.7,-15.914,20.0,51.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.000,
17.9.2026,12:21:48.501,4784,12492,27.6,4460,11792,27.4,0.0,1024,0,0.736,0.733,0.734,0.738,0.738,897.6,897.6,897.6,897.6,897.6,99.7,797.8,997.3,91.0,146.8,47.1,135.2,99.3,94.8,34.5,56.0,114.5,91.0,18.5,45.3,0.8,4.7,3.1,43.8,2.3,1.6,46.1,46.1,18.5,100.0,3.5,5.5,1.8,5.6,3.3,3.7,1.3,2.1,4.5,3.5,9.0,9.0,9.0,9.0,9.0,8.0,34,34,35,33,34,66,66,65,67,66,34,35,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,35,34,34,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.448,0.733,0.046,0.692,0.980,0.407,0.276,45.0,45.0,78.0,78.0,0,5.6,6.1,0.0,0.0,54.6,8.8,13.6,5.1,14.7,8.5,10.2,3.5,6.1,8.6,0.0,0.0,0.0,0.0,0.0,81.4,79.2,76.8,85.8,83.9,1329.7,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,38.0,30,否,否,32,32,32,93.0,100.0,否,否,32759,29270,0.0,0.0,0.0,0.000,0.000,769,297,0.0,0.7,0.7,0.000,0.010,7585,2493,34,0.046,349.1,1329.0,2.6,0.0,0.9,5.5,0.0,0.0,0.0,0.0,0.0,102,否,否,否,否,否,否,14.176,13.528,30.7,-15.975,20.0,50.8,0,0,0.0,0.0,0,0,0.0,0.0,0,0.000,
17.9.2026,12:21:50.501,4784,12492,27.6,4460,11792,27.4,0.0,1024,0,0.738,0.739,0.742,0.734,0.737,898.0,898.0,898.0,898.0,898.0,99.8,798.2,997.8,91.1,144.6,47.8,134.8,99.6,95.5,36.8,54.6,115.4,91.1,19.6,47.7,1.6,9.4,4.7,42.2,3.9,2.3,45.3,47.7,19.6,100.0,3.5,5.4,1.8,5.6,3.3,3.7,1.4,2.0,4.5,3.5,9.0,9.0,9.0,9.0,9.0,8.0,34,34,34,33,34,66,66,66,67,66,34,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,34,34,34,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.429,0.753,0.047,0.690,0.904,0.377,0.264,45.0,45.0,78.0,78.0,0,5.6,1.9,0.0,0.0,59.1,8.7,13.1,5.2,14.5,8.4,10.0,3.9,5.7,8.5,0.0,0.0,0.0,0.0,0.0,81.8,79.3,77.9,85.6,84.2,1330.4,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,39.0,30,否,否,32,32,32,93.0,100.0,否,否,32759,29270,0.0,0.0,0.0,0.000,0.000,769,297,0.0,0.4,0.4,0.000,0.002,7585,2493,34,0.047,349.2,1330.0,2.6,0.0,0.9,5.4,0.0,0.0,0.0,0.0,0.0,102,否,否,否,否,否,否,14.201,13.513,30.7,-15.960,20.0,50.8,0,0,0.0,0.0,0,0,0.0,0.0,0,0.000,
17.9.2026,12:21:52.500,4784,12492,27.6,4460,11792,27.4,0.0,1024,0,0.740,0.738,0.742,0.741,0.738,898.0,898.0,898.0,898.0,898.0,99.8,798.2,997.8,90.2,142.4,41.0,138.4,93.5,109.9,30.7,48.1,117.8,90.2,19.2,48.4,0.0,9.4,4.7,41.4,0.8,0.8,48.4,48.4,19.2,100.0,3.4,5.4,1.5,5.7,3.1,4.3,1.1,1.8,4.6,3.4,9.0,9.0,9.0,9.0,9.0,8.0,34,34,34,33,34,66,66,66,67,66,34,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,34,34,33,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.405,0.744,0.047,0.689,0.870,0.373,0.254,45.0,45.0,78.0,78.0,0,5.8,1.6,0.0,0.0,59.6,8.6,12.8,4.4,14.6,7.9,11.7,3.2,5.0,9.1,0.0,0.0,0.0,0.0,0.0,81.5,80.9,77.6,83.2,84.3,1330.4,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,37.0,30,否,否,32,32,32,93.0,100.0,否,否,32759,29270,0.0,0.0,0.0,0.000,0.000,769,297,0.0,0.4,0.4,0.000,0.002,7585,2493,34,0.047,349.2,1330.0,2.6,0.0,0.9,5.3,0.0,0.0,0.0,0.0,0.0,102,否,否,否,否,否,否,14.199,13.513,30.7,-16.006,20.0,50.6,0,0,0.0,0.0,0,0,0.0,0.0,0,0.000,
17.9.2026,12:21:54.493,4785,12492,27.6,4460,11792,27.4,0.0,1024,0,0.740,0.740,0.741,0.742,0.738,898.0,898.0,898.0,898.0,898.0,99.8,798.2,997.8,90.9,148.3,38.7,121.3,95.7,121.3,30.0,68.4,103.4,90.9,20.0,50.8,1.6,5.5,5.5,46.1,1.6,3.1,46.1,50.8,20.0,100.0,3.5,5.6,1.4,4.9,3.2,4.8,1.1,2.7,4.0,3.5,9.0,9.0,9.0,9.0,9.0,8.0,34,34,34,33,34,66,66,66,67,66,34,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,34,34,34,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.461,0.749,0.047,0.691,0.994,0.401,0.277,45.0,45.0,78.0,78.0,0,5.7,6.1,0.0,0.0,55.2,8.5,13.1,4.1,12.9,7.7,12.6,3.1,7.0,7.8,0.0,0.0,0.0,0.0,0.0,81.5,80.4,79.3,82.7,83.8,1330.4,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,37.0,30,否,否,32,32,32,93.0,100.0,否,否,32759,29270,0.0,0.0,0.0,0.000,0.000,769,297,0.0,0.7,0.7,0.000,0.032,7585,2493,34,0.047,349.2,1330.0,2.6,0.0,0.9,5.4,0.0,0.0,0.0,0.0,0.0,102,否,否,否,否,否,否,14.201,13.498,30.7,-16.021,20.0,50.5,0,0,0.0,0.0,0,0,0.0,0.0,0,0.000,
17.9.2026,12:21:56.501,4784,12492,27.6,4460,11792,27.4,0.0,1024,0,0.742,0.743,0.747,0.745,0.733,897.6,897.6,897.6,897.6,897.6,99.7,797.8,997.3,91.0,142.4,40.0,124.5,90.0,120.3,40.9,54.6,115.3,91.0,19.3,49.2,0.0,3.9,4.7,46.9,0.0,1.6,48.4,49.2,19.3,100.0,3.5,5.3,1.5,5.1,3.0,4.7,1.5,2.0,4.5,3.5,9.0,9.0,9.0,9.0,9.0,8.0,34,34,34,34,34,66,66,66,66,66,34,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,35,34,34,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.419,0.744,0.047,0.691,0.893,0.383,0.261,45.0,45.0,78.0,78.0,0,5.8,3.1,0.0,1.7,56.4,8.5,12.9,4.2,13.1,7.1,12.5,4.3,5.7,8.3,0.0,0.0,0.0,0.0,0.0,81.7,80.3,79.6,82.1,84.6,1329.7,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,38.0,30,否,否,32,32,32,93.0,100.0,否,否,32759,29270,0.0,0.0,0.0,0.000,0.000,769,297,0.0,0.0,0.0,0.000,0.006,7585,2493,34,0.047,349.1,1329.0,2.6,0.0,0.9,5.4,0.0,0.0,0.0,0.0,0.0,102,否,否,否,否,否,否,14.210,13.498,30.7,-15.990,20.0,50.6,0,0,0.0,0.0,0,0,0.0,0.0,0,0.000,
17.9.2026,12:21:58.501,4784,12492,27.6,4460,11792,27.4,0.0,1024,0,0.738,0.740,0.738,0.738,0.738,897.8,897.8,897.8,897.8,897.8,99.8,798.0,997.6,91.1,155.7,43.8,139.6,90.6,100.8,35.0,56.0,106.9,91.1,19.2,50.8,0.8,3.9,3.1,43.8,3.1,1.6,46.9,50.8,19.2,100.0,3.5,5.9,1.6,5.7,3.0,3.9,1.3,2.1,4.2,3.5,9.0,9.0,9.0,9.0,9.0,8.0,34,33,34,33,34,66,67,66,67,66,35,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,34,34,34,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.454,0.737,0.047,0.692,0.954,0.404,0.278,45.0,45.0,78.0,78.0,0,5.8,6.1,0.0,0.0,54.9,8.6,13.8,4.7,14.6,7.6,10.5,3.6,5.5,8.3,0.0,0.0,0.0,0.0,0.0,81.6,79.4,77.6,84.7,84.8,1330.1,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,37.0,30,否,否,32,32,32,93.0,100.0,否,否,32759,29270,0.0,0.0,0.0,0.000,0.000,769,297,0.0,0.8,0.8,0.000,0.030,7585,2493,33,0.047,349.1,1330.0,2.6,0.0,0.9,5.4,0.0,0.0,0.0,0.0,0.0,102,否,否,否,否,否,否,14.226,13.482,30.6,-15.930,20.0,50.8,0,0,0.0,0.0,0,0,0.0,0.0,0,0.000,
17.9.2026,12:22:0.501,4784,12492,27.6,4460,11792,27.4,0.0,1024,0,0.739,0.748,0.733,0.738,0.738,897.8,897.8,897.8,897.8,897.8,99.8,798.0,997.6,91.5,142.1,47.9,142.5,92.9,101.7,39.1,53.8,111.7,91.5,18.8,46.9,1.6,7.8,1.6,41.4,5.5,1.6,44.5,46.9,18.8,100.0,3.5,5.3,1.8,5.8,3.1,3.9,1.5,2.0,4.4,3.5,9.0,9.0,9.0,9.0,9.0,8.0,33,34,33,33,33,67,66,67,67,67,35,34,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,35,35,34,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.444,0.753,0.047,0.691,0.896,0.392,0.266,45.0,45.0,78.0,78.0,0,5.6,3.9,0.0,0.0,57.0,8.7,12.5,5.2,15.5,7.3,10.7,4.1,5.7,8.7,0.0,0.0,0.0,0.0,0.0,81.3,80.2,77.1,84.0,83.9,1330.1,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,39.0,30,否,否,32,32,32,93.0,100.0,否,否,32759,29270,0.0,0.0,0.0,0.000,0.000,769,297,0.0,0.4,0.4,0.000,0.002,7585,2493,34,0.047,349.1,1330.0,2.7,0.0,0.9,5.4,0.0,0.0,0.0,0.0,0.0,102,否,否,否,否,否,否,14.231,13.482,30.6,-15.899,20.0,50.9,0,0,0.0,0.0,0,0,0.0,0.0,0,0.000,
17.9.2026,12:22:2.500,4784,12492,27.6,4460,11792,27.4,0.0,1024,0,0.798,0.740,0.739,0.739,0.973,1396.6,897.8,897.8,897.8,2892.9,99.8,798.0,997.6,109.0,159.1,59.7,157.7,101.4,116.0,62.7,89.0,126.7,109.0,20.5,45.7,1.6,11.6,11.6,38.0,3.1,6.2,46.5,46.5,20.5,100.0,4.2,6.0,2.3,6.4,3.5,4.5,2.5,3.5,5.1,4.2,14.0,9.0,9.0,9.0,29.0,8.0,35,35,36,34,34,65,65,64,66,66,35,36,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,36,36,35,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.630,0.868,0.047,0.705,1.038,0.443,0.287,45.0,45.0,78.0,78.0,0,6.0,4.0,0.0,0.0,51.9,10.2,13.9,5.8,15.8,8.7,11.4,6.5,8.9,10.5,0.0,0.0,0.1,0.0,0.0,78.9,78.8,75.9,80.8,80.2,1330.1,13.33,19,19,19,43,62,467,2,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,否,37.0,30,否,否,32,32,34,93.0,100.0,否,否,32759,29270,0.0,0.0,0.0,0.000,0.000,769,297,0.0,0.9,0.9,0.000,0.123,7585,2493,34,0.047,349.1,1330.0,2.6,0.0,0.9,5.3,0.0,0.0,0.0,0.0,0.0,106,否,否,否,否,否,否,14.153,13.467,30.6,-16.173,20.0,50.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.000,
